Start (s),End (s),Scientific name,Common name,Confidence,File,week,overlap,sensitivity,min_conf,model,Chunk file,Chunk offset (s),Chunk local start (s),Chunk local end (s)
5067,5070,Pica pica,Eurasian Magpie,0.2906,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,267,270
5070,5073,Phylloscopus collybita,Common Chiffchaff,0.6460,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,270,273
5073,5076,Phylloscopus collybita,Common Chiffchaff,0.6412,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,273,276
5076,5079,Chloris chloris,European Greenfinch,0.2819,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,276,279
5079,5082,Pica pica,Eurasian Magpie,0.3018,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,279,282
5082,5085,Aegithalos caudatus,Long-tailed Tit,0.2547,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,282,285
5085,5088,Pica pica,Eurasian Magpie,0.9834,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,285,288
5088,5091,Pica pica,Eurasian Magpie,0.8266,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,288,291
5088,5091,Phylloscopus collybita,Common Chiffchaff,0.8256,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,288,291
5091,5094,Pica pica,Eurasian Magpie,0.4473,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,291,294
5091,5094,Phylloscopus collybita,Common Chiffchaff,0.3923,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,291,294
5094,5097,Chloris chloris,European Greenfinch,0.5338,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,294,297
5097,5100,Engine,Engine,0.2519,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,297,300
5103,5106,Pica pica,Eurasian Magpie,0.8373,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,303,306
5106,5109,Pica pica,Eurasian Magpie,0.6134,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,306,309
5109,5112,Phylloscopus collybita,Common Chiffchaff,0.8755,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,309,312
5112,5115,Phylloscopus collybita,Common Chiffchaff,0.4603,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,312,315
5118,5121,Pica hudsonia,Black-billed Magpie,0.2858,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,318,321
5133,5136,Phylloscopus collybita,Common Chiffchaff,0.8107,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,333,336
5133,5136,Larus argentatus,Herring Gull,0.2747,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,333,336
5142,5145,Phylloscopus collybita,Common Chiffchaff,0.9925,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,342,345
5148,5151,Engine,Engine,0.7756,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,348,351
5151,5154,Phylloscopus collybita,Common Chiffchaff,0.8369,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,351,354
5151,5154,Engine,Engine,0.3939,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,351,354
5154,5157,Phylloscopus collybita,Common Chiffchaff,0.6946,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,354,357
5157,5160,Chloris chloris,European Greenfinch,0.3621,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,357,360
5160,5163,Phylloscopus collybita,Common Chiffchaff,0.8506,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,360,363
5163,5166,Phylloscopus collybita,Common Chiffchaff,0.9541,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,363,366
5172,5175,Engine,Engine,0.4462,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,372,375
5181,5184,Phylloscopus collybita,Common Chiffchaff,0.6634,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,381,384
5199,5202,Chloris chloris,European Greenfinch,0.3273,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,399,402
5205,5208,Phylloscopus collybita,Common Chiffchaff,0.4491,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,405,408
5208,5211,Aegithalos caudatus,Long-tailed Tit,0.7677,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,408,411
5217,5220,Cyanistes caeruleus,Eurasian Blue Tit,0.4293,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,417,420
5223,5226,Chloris chloris,European Greenfinch,0.7411,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,423,426
5226,5229,Aegithalos caudatus,Long-tailed Tit,0.4452,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,426,429
5229,5232,Scolopax minor,American Woodcock,0.3819,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,429,432
5247,5250,Aegithalos caudatus,Long-tailed Tit,0.3878,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,447,450
5250,5253,Aegithalos caudatus,Long-tailed Tit,0.3210,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,450,453
5253,5256,Aegithalos caudatus,Long-tailed Tit,0.2652,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,453,456
5256,5259,Aegithalos caudatus,Long-tailed Tit,0.3106,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,456,459
5310,5313,Aegithalos caudatus,Long-tailed Tit,0.6074,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,510,513
5325,5328,Aegithalos caudatus,Long-tailed Tit,0.9429,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,525,528
5334,5337,Aegithalos caudatus,Long-tailed Tit,0.2677,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,534,537
5337,5340,Turdus iliacus,Redwing,0.3356,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,537,540
5379,5382,Cyanistes caeruleus,Eurasian Blue Tit,0.9434,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_008.wav,4800,579,582
5406,5409,Larus argentatus,Herring Gull,0.3610,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,6,9
5409,5412,Larus argentatus,Herring Gull,0.7923,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,9,12
5427,5430,Erithacus rubecula,European Robin,0.6542,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,27,30
5433,5436,Prunella modularis,Dunnock,0.5716,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,33,36
5436,5439,Erithacus rubecula,European Robin,0.2936,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,36,39
5439,5442,Erithacus rubecula,European Robin,0.6970,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,39,42
5451,5454,Erithacus rubecula,European Robin,0.5388,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,51,54
5460,5463,Erithacus rubecula,European Robin,0.7810,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,60,63
5472,5475,Phoenicurus ochruros,Black Redstart,0.6362,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,72,75
5484,5487,Phylloscopus collybita,Common Chiffchaff,0.3001,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,84,87
5493,5496,Erithacus rubecula,European Robin,0.7193,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,93,96
5505,5508,Erithacus rubecula,European Robin,0.8233,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,105,108
5511,5514,Spinus spinus,Eurasian Siskin,0.3321,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,111,114
5523,5526,Erithacus rubecula,European Robin,0.8326,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,123,126
5535,5538,Erithacus rubecula,European Robin,0.9022,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,135,138
5541,5544,Erithacus rubecula,European Robin,0.2686,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,141,144
5544,5547,Phylloscopus collybita,Common Chiffchaff,0.2875,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,144,147
5553,5556,Cyanistes caeruleus,Eurasian Blue Tit,0.3250,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,153,156
5559,5562,Erithacus rubecula,European Robin,0.7465,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,159,162
5565,5568,Phylloscopus collybita,Common Chiffchaff,0.6273,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,165,168
5589,5592,Aegithalos caudatus,Long-tailed Tit,0.8320,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,189,192
5598,5601,Aegithalos caudatus,Long-tailed Tit,0.4493,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,198,201
5601,5604,Corvus monedula,Eurasian Jackdaw,0.3210,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,201,204
5619,5622,Circus hudsonius,Northern Harrier,0.2868,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,219,222
5622,5625,Psittacula krameri,Rose-ringed Parakeet,0.7702,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,222,225
5679,5682,Aegithalos caudatus,Long-tailed Tit,0.9361,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,279,282
5682,5685,Aegithalos caudatus,Long-tailed Tit,0.9743,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,282,285
5685,5688,Aegithalos caudatus,Long-tailed Tit,0.9933,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,285,288
5709,5712,Aegithalos caudatus,Long-tailed Tit,0.9609,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,309,312
5712,5715,Streptopelia turtur,European Turtle-Dove,0.9371,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,312,315
5712,5715,Aegithalos caudatus,Long-tailed Tit,0.4714,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,312,315
5715,5718,Aegithalos caudatus,Long-tailed Tit,0.9714,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,315,318
5718,5721,Aegithalos caudatus,Long-tailed Tit,0.2640,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,318,321
5721,5724,Aegithalos caudatus,Long-tailed Tit,0.9073,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,321,324
5727,5730,Aegithalos caudatus,Long-tailed Tit,0.9593,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,327,330
5730,5733,Aegithalos caudatus,Long-tailed Tit,0.9921,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,330,333
5745,5748,Passer domesticus,House Sparrow,0.4964,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,345,348
5754,5757,Dendrocopos major,Great Spotted Woodpecker,0.3595,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,354,357
5769,5772,Engine,Engine,0.6915,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,369,372
5772,5775,Engine,Engine,0.6271,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,372,375
5775,5778,Engine,Engine,0.8651,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,375,378
5778,5781,Engine,Engine,0.7794,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,378,381
5781,5784,Engine,Engine,0.7915,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,381,384
5787,5790,Engine,Engine,0.3754,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,387,390
5796,5799,Phylloscopus collybita,Common Chiffchaff,0.4596,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,396,399
5826,5829,Engine,Engine,0.2537,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,426,429
5829,5832,Haemorhous purpureus,Purple Finch,0.4666,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,429,432
5829,5832,Engine,Engine,0.3029,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,429,432
5853,5856,Engine,Engine,0.2682,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,453,456
5886,5889,Engine,Engine,0.3121,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,486,489
5886,5889,Turdus philomelos,Song Thrush,0.2781,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,486,489
5889,5892,Engine,Engine,0.4999,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,489,492
5892,5895,Engine,Engine,0.4135,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,492,495
5895,5898,Engine,Engine,0.8471,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,495,498
5898,5901,Engine,Engine,0.6790,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,498,501
5901,5904,Engine,Engine,0.6771,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,501,504
5904,5907,Engine,Engine,0.7951,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,504,507
5907,5910,Engine,Engine,0.6724,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,507,510
5910,5913,Engine,Engine,0.7560,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,510,513
5913,5916,Engine,Engine,0.7670,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,513,516
5937,5940,Engine,Engine,0.6457,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,537,540
5949,5952,Engine,Engine,0.6486,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,549,552
5952,5955,Human vocal,Human vocal,0.3483,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_009.wav,5400,552,555
6039,6042,Engine,Engine,0.3063,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,39,42
6063,6066,Engine,Engine,0.3582,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,63,66
